🇨🇳 4K,#genre#
CCTV7[1920*1080],http://101.66.198.158:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://101.66.199.0:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://101.66.199.35:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://101.74.28.105:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://101.74.28.50:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://101.74.31.161:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://106.118.70.191:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://110.80.17.38:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://111.14.181.15:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://119.62.109.200:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://119.62.36.56:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://123.132.233.194:352/tsfile/live/0007_1.m3u8	
CCTV7[768*576],http://123.138.22.30:9901/tsfile/live/0007_1.m3u8	
CCTV7[768*576],http://124.116.118.38:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://124.128.73.58:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://14.204.46.201:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://221.213.69.82:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://221.224.4.170:1111/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://59.173.183.242:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://60.12.183.46:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://61.173.144.157:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://123.149.112.105:9003//hls/7/index.m3u8	
CCTV7[1920*1080],http://159.75.85.63:36666/migu/673168121.m3u8?migutoken=069dcac99ceaa2378843a92b905f0152b4768a05ac3ea0ae66846ed268650abfe3b8b2a90bf25b584bc028b7c74f6daf985e82612255a883cf972cc0857403cae4c2ed8ce25ac5670336dfb837	
CCTV7[1920*1080],http://27.41.245.2:9003//hls/10/index.m3u8	
CCTV7[1920*1080],http://112.102.217.173:9003//hls/20/index.m3u8	
CCTV7[1920*1080],http://117.161.12.116/live/program/live/cctv7hd8m/8000000/mnf.m3u8	
CCTV7[1920*1080],http://114.254.83.83:2222/rtp/239.3.1.61:8104	
CCTV7[1920*1080],http://124.128.73.58:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0	
CCTV7[1920*1080],http://110.52.244.53:9003//hls/8/index.m3u8	
CCTV7[1920*1080],http://27.11.51.158:8003/udp/225.0.4.127:7980	
CCTV7[1920*1080],http://116.231.87.42:9999/udp/239.45.3.56:5140	
CCTV7[1920*1080],http://115.202.117.202:9999/rtp/233.50.201.120:5140	
CCTV7[1920*1080],http://180.141.57.4:4022/udp/239.81.0.116:4056	
CCTV7[785*576],http://180.141.57.4:4022/udp/239.81.0.19:4056	
CCTV7[785*576],http://223.12.13.231:8082/udp/239.1.1.14:8014	
CCTV7[1920*1080],http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010215/1.m3u8?	
CCTV7[1920*1080],http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225733/index.m3u8	
CCTV7[1920*1080],http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8	
CCTV7[1920*1080],http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8	
CCTV7[1920*1080],http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000017218/1.m3u8	
CCTV7[1920*1080],http://[2409:8087:74f0:22::5]:6410/270000001128/9900000504/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000720	
CCTV7[1920*1080],http://[2409:8087:1a0a:df::404b]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8	
CCTV7[1920*1080],http://[2409:8087:1a0a:df::400f]:80/wh7f454c46tw1639845910_217588519/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8	
CCTV7[1920*1080],http://[2409:8087:74f0:22::4]:6410/270000001128/9900000504/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000504	
CCTV7[1920*1080],http://nas.hssvm.com:8888/udp/225.1.1.138:5002	
CCTV7[1920*1080],http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225733/index.m3u8	
CCTV7[1920*1080],http://[2409:8087:1a0a:df::400f]:80/wh7f454c46tw1639845910_217588519/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8?icpid=88888888&RTS=1713968468&from=4&hms_devid=771&online=1713968468&vqe=3	
CCTV7[1920*1080],http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225733/index.m3u8	
CCTV7[1920*1080],http://[2409:8087:1a0a:df::4031]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8	
CCTV7[1920*1080],http://14.112.86.101:4022/udp/239.77.1.159:5146	
CCTV7[1920*1080],http://183.94.146.109:2222/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0	
CCTV7[1920*1080],http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000504	
CCTV7[1920*1080],http://120.234.5.29:6000/udp/239.20.0.198:2194	
CCTV7[1920*1080],http://111.14.181.15:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0	
CCTV7[1920*1080],http://223.166.234.215:7777/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://124.230.56.27:55555/udp/239.76.253.157:9000	
CCTV7[1920*1080],http://114.252.235.176:8000/udp/239.3.1.61:8104	
CCTV7[1920*1080],http://118.251.60.185:8888/udp/239.76.253.157:9000	
CCTV7[1920*1080],http://123.182.60.29:9002/hls/9/index.m3u8	
CCTV7[1920*1080],http://115.171.216.209:4000/rtp/225.1.8.7:8104	
CCTV7[1920*1080],http://219.159.194.83:8181/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://222.129.139.91:8888/udp/239.3.1.61:8104	
CCTV7[1920*1080],http://222.218.159.110:8181/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://219.128.121.202:59901/tsfile/live/0007_1.m3u8?key=txiptv	
CCTV7[1920*1080],http://124.128.73.58:9901/tsfile/live/0007_1.m3u8?key=txiptv	
CCTV7[1920*1080],http://61.173.144.157:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0	
CCTV7[1920*1080],http://222.241.154.37:9901/tsfile/live/23007_1.m3u8?key=txiptv&playlive=1&authid=0	
CCTV7[1920*1080],http://222.129.139.229:8888/udp/239.3.1.61:8104	
CCTV7[768*576],http://117.90.196.35:6000/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0	
CCTV7[1920*1080],http://125.32.120.52:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://123.113.187.204:8000/udp/239.3.1.61:8104	
CCTV7[1920*1080],http://111.199.234.10:18888/udp/239.3.1.61:8104	
CCTV7[1920*1080],http://113.90.246.252:4000/udp/239.77.1.159:5146	
CCTV7[1920*1080],http://60.7.56.33:4000/udp/239.253.92.194:6059	
CCTV7[1920*1080],http://114.252.238.87:8000/udp/239.3.1.61:8104	
CCTV7[1920*1080],http://113.90.246.252:4000/udp/239.77.0.138:5146	
CCTV7[1920*1080],http://60.2.190.206:4000/udp/239.253.92.194:6059	
CCTV7[1920*1080],http://58.220.219.14:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0	
CCTV7[1920*1080],http://111.196.129.152:20000/udp/239.3.1.61:8104	
CCTV7[1920*1080],http://123.113.249.203:8888/udp/239.3.1.61:8104	
CCTV7[1920*1080],http://111.196.129.152:20000/rtp/239.3.1.61:8104	
CCTV7[768*576],http://223.241.247.214:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0	
CCTV7[1920*1080],http://123.113.237.160:8888/udp/239.3.1.61:8104	
CCTV7[1920*1080],http://120.0.52.162:8086/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0	
CCTV7[1920*1080],http://219.159.194.4:8181/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8?	
CCTV7[1920*1080],http://222.142.65.165:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://60.255.240.247:8090/live/CCTV-7H265_4000.m3u8	
CCTV7[1920*1080],http://1.203.111.193:17777/udp/225.1.8.7:8104	
CCTV7[1920*1080],http://221.222.162.206:8888/udp/239.3.1.61:8104	
CCTV7[1920*1080],http://221.219.79.161:4000/udp/239.3.1.61:8104	
CCTV7[1920*1080],http://60.10.106.114:555/udp/239.253.92.194:6059	
CCTV7[1920*1080],http://114.249.229.24:8888/udp/239.3.1.61:8104	
CCTV7[1920*1080],http://115.171.80.176:8888/udp/225.1.8.7:8104	
CCTV7[1920*1080],http://222.243.221.54:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0	
CCTV7[1920*1080],http://218.89.240.144:59901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0	
CCTV7[1920*1080],http://123.112.19.67:8012/rtp/239.3.1.61:8104	
CCTV7[1920*1080],http://61.136.67.238:50085/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0	
CCTV7[1920*1080],http://60.210.100.54:352/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://220.164.192.48:50085/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0	
CCTV7[1920*1080],http://220.249.114.102:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0	
CCTV7[768*576],http://116.117.104.29:8096/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://60.7.56.33:4000/rtp/239.253.92.194:6059	
CCTV7[1920*1080],http://60.255.240.247:8090/live/CCTV-7H265.m3u8	
CCTV7[768*576],http://121.33.239.242:9901/tsfile/live/0007_1.m3u8	
CCTV7[1920*1080],http://113.57.20.158:9901/tsfile/live/1026_1.m3u8	
CCTV7[1920*1080],http://60.164.128.167:8029/rtp/239.255.30.178:8231	
CCTV7[1920*1080],http://116.128.242.83:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0	
CCTV7[768*576],http://1732e975z9.zicp.fun:8082/hls/8/index.m3u8	
CCTV7[1920*1080],http://61.136.67.238:50085/tsfile/live/0008_1.m3u8	
CCTV7[1920*1080],http://221.2.148.205:8154/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0	
//
CCTV8[1920*1080],http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226008/2.m3u8
CCTV8[1920*1080],http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226008/index.m3u8
CCTV8[1920*1080],http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7421&tk=e503191f8e20
CCTV8[1920*1080],http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0561&tk=e503191f8e20
CCTV8[1920*1080],http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7147&tk=e503191f8e20
CCTV8[1920*1080],http://219.159.194.66:8181/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://222.218.158.217:8181/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000003736/1.m3u8
CCTV8[1920*1080],http://[2409:8087:5e08:24::11]:6610/000000001000/1000000005000265008/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265008&livemode=1&stbId=3
CCTV8[1920*1080],http://[2409:8087:5e08:24::11]:6610/000000001000/6000000001000001070/1.m3u8?channel-id=wasusyt&Contentid=6000000001000001070&livemode=1&stbId=3
CCTV8[1920*1080],http://101.65.33.233:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://101.66.198.100:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://101.66.198.158:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://101.66.199.0:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://222.241.154.37:9901/tsfile/live/23008_1.m3u8
CCTV8[1920*1080],http://113.57.20.158:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8[1920*1080],http://59.173.183.242:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8[1920*1080],http://222.129.139.229:8888/rtp/239.3.1.175:8001
CCTV8[1920*1080],http://123.113.237.160:8888/rtp/239.3.1.175:8001
CCTV8[1920*1080],http://123.117.237.15:8680/rtp/239.3.1.175:8001
CCTV8[1920*1080],http://123.113.187.204:8000/rtp/239.3.1.175:8001
CCTV8[1920*1080],http://221.219.79.161:4000/rtp/239.3.1.175:8001
CCTV8[1920*1080],http://60.2.190.206:4000/rtp/239.253.92.195:6060
CCTV8[1920*1080],http://[2409:8087:74f0:22::4]:6410/270000001128/9900000008/index.m3u8?
CCTV8[1920*1080],http://60.12.183.46:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8[1920*1080],http://www.furymax.top:85/rtp/239.69.1.125:10388
CCTV8[1920*1080],http://wouu.net:9977/udp/239.93.42.39:5140
CCTV8[1920*1080],http://123.52.110.108:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://219.128.121.202:59901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://113.57.109.48:1111/tsfile/live/1007_1.m3u8
CCTV8[1920*1080],http://123.52.111.59:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://1.197.203.51:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://1.199.235.140:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://58.221.214.82:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://222.134.245.16:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://116.1.184.117:8181/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://113.57.20.158:9901/tsfile/live/1027_1.m3u8
CCTV8[1920*1080],http://221.224.4.170:1111/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://113.15.184.215:8181/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://101.19.84.8:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://122.139.141.107:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://120.0.8.181:8086/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://111.9.163.109:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://1.199.235.116:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://120.0.52.238:8086/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://175.16.180.250:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://118.122.189.74:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://202.100.46.58:9901/tsfile/live/1007_1.m3u8
CCTV8[1920*1080],http://120.0.52.241:8086/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://117.27.190.42:9998/tsfile/live/23239_1.m3u8
CCTV8[1920*1080],http://58.53.152.101:9901/tsfile/live/0008_2.m3u8
CCTV8[1920*1080],http://113.15.186.54:8181/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://121.19.134.222:808/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://116.1.184.18:8181/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://113.15.185.67:8181/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://113.15.185.171:8181/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://61.136.172.236:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://119.36.148.115:59901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://222.142.70.7:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://223.241.247.214:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://60.210.100.54:352/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://61.136.67.238:50085/tsfile/live/0009_1.m3u8
CCTV8[1920*1080],http://119.51.60.31:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://222.142.75.203:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://221.233.192.152:1111/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://125.32.120.52:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://58.19.38.162:9901/tsfile/live/1007_1.m3u8
CCTV8[1920*1080],http://223.166.234.19:7777/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://183.94.1.118:8801/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://61.173.144.157:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://183.94.146.109:2222/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://113.57.93.165:9900/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://218.13.170.98:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://110.80.17.38:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://111.160.17.2:59901/tsfile/live/0001_9.m3u8
CCTV8[1920*1080],http://223.166.234.149:7777/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://1.197.250.107:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://1.198.10.73:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://117.90.196.35:6000/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://119.62.80.192:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://183.66.13.82:60033/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://218.89.240.144:59901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://220.164.192.48:50085/tsfile/live/0009_1.m3u8
CCTV8[1920*1080],http://223.166.234.114:7777/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://61.138.128.226:19901/tsfile/live/0009_1.m3u8
CCTV8[1920*1080],http://61.157.139.15:9901/tsfile/live/2378_1.m3u8
CCTV8[1920*1080],http://1.197.250.86:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://1.197.251.106:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://101.65.32.9:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://101.65.33.182:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://101.74.28.105:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://101.74.28.50:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://119.62.109.200:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://119.62.36.56:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://120.0.52.162:8086/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://123.7.110.43:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://14.204.46.201:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://221.213.69.82:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://59.173.183.242:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://60.12.183.46:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://123.149.112.105:9003//hls/8/index.m3u8
CCTV8[1920*1080],http://159.75.85.63:36666/migu/624878356.m3u8?migutoken=92fc369cbc6fe1db17607b6195833bdfdae602817154df6b019959bf06ed7ac6a04070542928a6e3be0793f02a7bcbb910ee37d267bb34e2d3223b14b6d095be66ce8a687a80b3f20674640eac
CCTV8[1920*1080],http://z.b.bkpcp.top/m.php?id=cctv8
CCTV8[1920*1080],http://39.165.196.149:9003//hls/8/index.m3u8
CCTV8[1920*1080],http://27.41.245.2:9003//hls/11/index.m3u8
CCTV8[1920*1080],http://112.102.217.173:9003//hls/21/index.m3u8
CCTV8[1920*1080],http://117.161.12.116/live/program/live/cctv8hd8m/8000000/mnf.m3u8
CCTV8[1920*1080],http://114.254.83.83:2222/rtp/239.3.1.175:8001
CCTV8[1920*1080],http://110.52.244.53:9003//hls/9/index.m3u8
CCTV8[1920*1080],http://27.11.51.158:8003/udp/225.0.4.137:7980
CCTV8[1920*1080],http://116.231.87.42:9999/udp/239.45.1.71:5140
CCTV8[1920*1080],http://115.202.117.202:9999/rtp/233.50.201.199:5140
CCTV8[1920*1080],http://180.141.57.4:4022/udp/239.81.0.234:4056
CCTV8[1920*1080],http://223.12.13.231:8082/udp/239.1.1.15:8015
CCTV8[1920*1080],http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV8[1920*1080],http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010216/index.m3u8
CCTV8[1920*1080],http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226008/index.m3u8
CCTV8[1920*1080],http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010216/
CCTV8[1920*1080],http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010216/
CCTV8[1920*1080],http://[2409:8087:1a0a:df::404b]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV8[1920*1080],http://[2409:8087:1a0a:df::4036]:80/wh7f454c46tw1670555715_-98597522/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV8[1920*1080],http://[2409:8087:1a0a:df::4031]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV8[1920*1080],http://[2409:8087:74d9:21::6]/270000001128/9900000008/index.m3u8
CCTV8[1920*1080],http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8id=CCTV8HD
CCTV8[1920*1080],http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226008/index.m3u8
CCTV8[1920*1080],http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226008/index.m3u8
CCTV8[1920*1080],http://nas.hssvm.com:8888/udp/225.1.1.196:5002
CCTV8[1920*1080],http://124.230.56.27:55555/udp/239.76.253.158:9000
CCTV8[1920*1080],http://120.234.5.29:6000/udp/239.20.0.31:3280
CCTV8[1920*1080],http://111.14.181.15:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://123.113.237.160:8888/udp/239.3.1.175:8001
CCTV8[1920*1080],http://222.142.65.165:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://222.129.139.229:8888/udp/239.3.1.175:8001
CCTV8[1920*1080],http://113.140.86.162:8009/hls/8/index.m3u8
CCTV8[1920*1080],http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000008
CCTV8[1920*1080],http://111.196.129.152:20000/rtp/239.3.1.175:8001
CCTV8[1920*1080],http://114.243.110.0:4000/rtp/239.3.1.175:8001
CCTV8[1920*1080],http://223.166.234.215:7777/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://58.62.234.242:10000/udp/239.77.0.172:5146
CCTV8[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8?
CCTV8[1920*1080],http://219.159.194.83:8181/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://114.252.238.87:8000/udp/239.3.1.175:8001
CCTV8[1920*1080],http://221.2.148.205:8154/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8[1920*1080],http://219.128.121.202:59901/tsfile/live/0008_1.m3u8?key=txiptv
CCTV8[1920*1080],http://111.199.234.10:18888/udp/239.3.1.175:8001
CCTV8[1920*1080],http://58.220.219.14:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8[1920*1080],http://119.51.63.64:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://222.129.139.91:8888/udp/239.3.1.175:8001
CCTV8[1920*1080],http://60.7.56.33:4000/udp/239.253.92.195:6060
CCTV8[1920*1080],http://60.10.106.114:555/rtp/239.253.92.195:6060
CCTV8[1920*1080],http://113.90.246.252:4000/udp/239.77.0.172:5146
CCTV8[1920*1080],http://14.112.86.101:4022/udp/239.77.0.172:5146
CCTV8[1920*1080],http://223.166.234.19:7777/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8[1920*1080],http://123.113.187.204:8000/udp/239.3.1.175:8001
CCTV8[1920*1080],http://125.43.253.147:9901/tsfile/live/1007_1.m3u8
CCTV8[1920*1080],http://111.196.129.152:20000/udp/239.3.1.175:8001
CCTV8[1920*1080],http://60.2.190.206:4000/udp/239.253.92.195:6060
CCTV8[1920*1080],http://219.159.194.4:8181/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://111.196.135.75:8686/udp/239.3.1.175:8001
CCTV8[1920*1080],http://222.169.85.8:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://123.113.249.203:8888/udp/239.3.1.175:8001
CCTV8[1920*1080],http://222.218.159.110:8181/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://112.46.85.60:8009/hls/8/index.m3u8
CCTV8[1920*1080],http://114.252.235.176:8000/udp/239.3.1.175:8001
CCTV8[1920*1080],http://118.251.60.185:8888/udp/239.76.253.158:9000
CCTV8[1920*1080],http://117.90.196.35:6000/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8[1920*1080],http://60.255.240.247:8090/live/CCTV-8H265_4000.m3u8
CCTV8[1920*1080],http://1.203.111.193:17777/udp/225.1.8.85:8000
CCTV8[1920*1080],http://221.222.162.206:8888/udp/239.3.1.175:8001
CCTV8[1920*1080],http://221.219.79.161:4000/udp/239.3.1.175:8001
CCTV8[1920*1080],http://60.10.106.114:555/udp/239.253.92.195:6060
CCTV8[1920*1080],http://114.249.229.24:8888/udp/239.3.1.175:8001
CCTV8[1920*1080],http://115.171.80.176:8888/udp/225.1.8.85:8000
CCTV8[1920*1080],http://115.60.241.249:2000/rtp/225.1.4.161:1197
CCTV8[1920*1080],http://218.89.240.144:59901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8[1920*1080],http://220.249.114.102:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8[1920*1080],http://60.7.56.33:4000/rtp/239.253.92.195:6060
CCTV8[1920*1080],http://218.3.138.25:1111/tsfile/live/1007_1.m3u8
CCTV8[1920*1080],http://59.173.243.210:9901/tsfile/live/1008_1.m3u8
CCTV8[1920*1080],http://61.136.172.236:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8[1920*1080],http://60.164.128.167:8029/rtp/239.255.29.15:8231
CCTV8[1920*1080],http://58.216.229.130:9901/tsfile/live/0008_1.m3u8
CCTV8[1920*1080],http://58.17.48.228:808/hls/8/index.m3u8
CCTV8[1920*1080],http://124.93.18.238:9003//hls/8/index.m3u8
//
CCTV9[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8	
CCTV9[1920*1080],http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225734/2.m3u8	
